"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Energy: Residual","Tke: Residual","Tdr: Residual","O2: Residual","CO2: Residual","CO: Residual","CH4: Residual","H2O: Residual","N2: Residual"
8221.0,2.042267520297537E-7,9.35447684667015E-8,4.105333381869713E-7,1.4965978723849046E-7,0.09351669564575928,3.874255540524216E-8,5.56722291537827E-7,1.1709434746691376E-8,2.0461861079744165E-8,1.2045990857267672E-8,5.570257247873976E-10,2.8051498307891115E-9,4.602632857915207E-9
8223.0,2.0226377513619797E-7,1.01915180467169E-7,5.759272361396445E-7,1.56696231089116E-7,0.08596436006968704,3.795412716700919E-8,6.497986052573161E-7,7.88717577774921E-9,1.139963737275316E-8,6.851376770430725E-9,1.1067393067942846E-9,3.0960936740591376E-9,3.715746963169819E-9
8226.0,2.291633836103699E-7,1.0400966285648035E-7,4.5137557108868587E-7,1.5794772341942028E-7,0.08588520593864,3.607298189846318E-8,4.3832875118945083E-7,8.792138717391118E-9,1.5371154738828705E-8,9.38682669539671E-9,3.50985919887098E-10,2.7052460969309597E-9,3.0892519797411024E-9
8228.0,2.1757304092003236E-7,1.0738792893068143E-7,5.737673088379912E-7,1.6199874004577004E-7,0.0925217530434791,3.4008773567716826E-8,3.4615603255811205E-7,9.309645917538616E-9,1.788735553729269E-8,1.1110117992319325E-8,2.9190953558557457E-10,4.613052551841922E-9,2.6293476912004976E-9
8231.0,1.7167735568985288E-7,1.0252085993598039E-7,5.171952043980943E-7,1.521212407959497E-7,0.0870371668707354,3.7508318529566166E-8,4.214941531020643E-7,6.832065634374248E-9,1.2918201818263286E-8,8.110595232632069E-9,8.984353641329874E-10,2.467658270011271E-9,2.3221369169428918E-9
8234.0,1.5789488306640336E-7,9.787307982859721E-8,3.6489153317353273E-7,1.4108606320557195E-7,0.08319029665884743,3.98475135396548E-8,4.2970632742040905E-7,7.284578160315904E-9,1.4303492842453032E-8,9.165705327085857E-9,2.808368390973566E-10,2.4151284167078147E-9,2.6295810189505906E-9
8236.0,1.4831593100226113E-7,9.827920911077678E-8,3.358088978524365E-7,1.3294243834765274E-7,0.09951642727365084,4.040980079711705E-8,4.213335581264712E-7,9.642680405188305E-9,1.5469521528633284E-8,9.72257043542117E-9,3.398407831485795E-10,6.192300530591682E-9,3.807181526244595E-9
8239.0,1.366642353515621E-7,1.0134773518295196E-7,2.8575542521422375E-7,1.3200688565666984E-7,0.12294482843688001,4.093162653804487E-8,4.045733256212522E-7,7.118668054671163E-9,1.1594128403975077E-8,7.3166130942617705E-9,1.0862074581357005E-9,2.7240237114749007E-9,3.2537549683086314E-9
8241.0,1.5312256476949454E-7,1.028847818403873E-7,3.8059238854218487E-7,1.2534187723883483E-7,0.1277977037841334,3.812953611549007E-8,4.765137646439067E-7,7.852046082903387E-9,1.6306912340313076E-8,1.026064827589875E-8,6.89315967994049E-10,2.318035894374868E-9,2.4759192420747193E-9
8244.0,1.598086809670655E-7,1.0867979625367359E-7,5.131924627999372E-7,1.303822174665851E-7,0.09742181666071982,3.2037911732190354E-8,4.254581125696067E-7,8.242119459304431E-9,1.5482655594673943E-8,9.738547295953444E-9,3.167617871329991E-10,5.393170526204045E-9,3.824204582419896E-9
8246.0,1.6340249032920002E-7,1.164267933539574E-7,6.431764903864129E-7,1.3794547274148033E-7,0.08915367212454536,2.9448622750691863E-8,4.19313397465913E-7,9.03852799498481E-9,1.6939657362436032E-8,1.085083622410197E-8,3.252213872855713E-10,4.3897125884471995E-9,3.1374947940133332E-9
8249.0,1.9800519077851844E-7,1.1198652106643942E-7,4.6620885367562705E-7,1.2609010259976726E-7,0.09771714423380032,2.709957076066155E-8,4.668516890947363E-7,8.19922273811263E-9,1.3371908172536491E-8,8.348198843146566E-9,7.976945440730651E-10,3.3450463051991116E-9,3.4763088848106206E-9
8252.0,2.024911088665875E-7,9.966623429204226E-8,4.271606412873347E-7,1.2402474865778907E-7,0.09613583002979814,2.9328221148758428E-8,4.370016903089766E-7,8.476069639601578E-9,1.604288914049723E-8,9.996042121150137E-9,3.840930034769044E-10,5.5224095310086276E-9,3.846269234565349E-9
8254.0,2.022056943292751E-7,9.104716973348136E-8,4.1183892407625793E-7,1.312447029455908E-7,0.09202332631371317,3.5278754230481015E-8,4.781656389689694E-7,8.582953535350912E-9,1.4885443709891371E-8,9.624137354994393E-9,3.022663235917735E-10,5.447141341466014E-9,3.5693133469569305E-9
8257.0,1.9367839315233826E-7,8.684886476441073E-8,4.4637100413577857E-7,1.4280808639753245E-7,0.09244315939979668,4.239273090365409E-8,4.0008033489054785E-7,8.476526896851567E-9,1.4960197194934796E-8,9.310991314286903E-9,1.0117399500589557E-9,3.4126472405029E-9,3.17521504375349E-9
8259.0,1.5790665858483802E-7,8.437464350874378E-8,3.263682875030324E-7,1.3958693837439407E-7,0.08817226746424785,4.657557549471832E-8,3.7514765310925696E-7,7.985064995243529E-9,1.5077702811748415E-8,9.356990668536577E-9,8.095150537322087E-10,2.7041494766188647E-9,3.5709893774714698E-9
8262.0,1.855144380222833E-7,9.101983793949674E-8,3.334871146826501E-7,1.4314320727794003E-7,0.08566311122811038,4.638427043238097E-8,3.498266595860511E-7,8.414740437250173E-9,1.5828731946575342E-8,1.0100882458107328E-8,2.862895840432102E-10,4.997422372688314E-9,3.760630231138194E-9
8265.0,1.9274504897350162E-7,1.0287108972963339E-7,4.371782108070637E-7,1.5370754377709457E-7,0.09239502195549391,4.239342656471459E-8,4.3004111076855615E-7,8.058360052382371E-9,1.514500963906073E-8,9.493022808867836E-9,9.418695338120843E-10,2.83995100620666E-9,2.759723340464143E-9
8267.0,2.302670437470507E-7,1.1439345185602273E-7,3.9380005846007647E-7,1.663978771818344E-7,0.08912199223594115,4.2013504564269754E-8,4.5766244088612097E-7,8.4596862614472E-9,1.5484374345986226E-8,9.657867860951653E-9,8.355092885552213E-10,2.6914220205376824E-9,3.973697714881398E-9
8270.0,2.107906912091702E-7,1.2251882812893189E-7,4.513961743828923E-7,1.7472349781895904E-7,0.0972147367692466,4.45033240772372E-8,4.943983750989168E-7,9.211722297651599E-9,1.7708183651714675E-8,1.162292268560792E-8,4.020883314542795E-10,7.457142699519356E-9,4.744745647334571E-9
8272.0,2.2280591996727167E-7,1.258824209921381E-7,4.6137102211100887E-7,1.8784589942477747E-7,0.10861405767437572,4.7695830844008806E-8,4.629255707621543E-7,8.55752157437055E-9,1.557765526464056E-8,9.421846051561897E-9,2.607314057705609E-10,2.7091317511969463E-9,3.206512554940057E-9
8275.0,2.1691406972395415E-7,1.2324278701638758E-7,6.66164413633633E-7,1.8433844390144188E-7,0.14454863877689766,4.585539014019477E-8,6.510803044867817E-7,1.0205208234361349E-8,2.3312833835287434E-8,1.4583799587559795E-8,3.11416874815328E-10,2.9354843990484065E-9,2.6429379181763193E-9
8277.0,2.1856336988596744E-7,1.2572389470297465E-7,5.291241574156787E-7,1.9273251179674757E-7,0.09009146901103114,4.723490382824585E-8,7.100935778875978E-7,9.253829876511867E-9,9.521177610806096E-9,5.639637250857417E-9,1.3943765959025466E-9,3.773747637961085E-9,8.1414979379558E-9
8280.0,2.1056752791260893E-7,1.3964217887183287E-7,7.273801698607195E-7,2.0920692968768697E-7,0.0920081057854858,4.3452976507174395E-8,5.903925670011196E-7,7.715831255777105E-9,1.4915610586738403E-8,9.46737509654842E-9,2.7174519588622835E-10,3.1227101135167457E-9,3.2387762133520937E-9
8283.0,2.1529161811471956E-7,1.5201620020549516E-7,6.118019448016706E-7,2.0076429878351408E-7,0.10311796728534393,4.110119488478735E-8,6.291626218169515E-7,8.639297555145772E-9,1.6307431561223024E-8,1.0235205805381473E-8,3.3584850660808284E-10,3.9427847481873364E-9,3.481024827253371E-9
8285.0,2.657593076610896E-7,1.51849034661121E-7,6.28792151023339E-7,2.022522268009918E-7,0.09042440270617101,4.0090050847519495E-8,6.332980754247262E-7,7.850772222417076E-9,1.113707126424952E-8,6.9249032621389985E-9,1.4159353965103156E-9,4.204035913908141E-9,3.2517646279104645E-9
8288.0,2.2327947907469466E-7,1.4581510910856367E-7,4.500239589448458E-7,1.9872791296359858E-7,0.08737084266227807,4.296402554659458E-8,5.272928801937691E-7,8.444415764419532E-9,1.7165956739070626E-8,1.0758655169369022E-8,3.1562404053004653E-10,3.482152313652044E-9,3.4271801115592334E-9
8290.0,2.5786362070991436E-7,1.4179519742660783E-7,4.95848233590945E-7,2.1434310073533092E-7,0.10123613090535553,5.421657718931865E-8,4.968551971285554E-7,1.0136472354569612E-8,1.825394572103539E-8,1.1962012427604149E-8,3.7205291882992733E-10,8.64974939667798E-9,4.859972852561043E-9
8293.0,2.747771755096444E-7,1.3744579582438085E-7,7.887137046337872E-7,2.0779708866371293E-7,0.08894196236083114,5.767186420457195E-8,6.604837013256225E-7,8.108103097140922E-9,1.1877524745771336E-8,7.257103391501411E-9,1.3020399875665779E-9,4.063267347951841E-9,3.1343448277223217E-9
8295.0,2.6500051862802594E-7,1.470928840518168E-7,6.199163740910329E-7,2.100882036179575E-7,0.09662190589642969,5.765625016648395E-8,6.682209739921761E-7,1.0933152506469121E-8,2.203556115199184E-8,1.3350135857687075E-8,3.530609897277146E-10,2.716682523655121E-9,3.2071364742167256E-9
8298.0,2.7888295945266156E-7,1.4640240520419535E-7,6.894121625884655E-7,2.029693845332792E-7,0.09716925776853942,4.945898944909836E-8,5.494803110271183E-7,1.0590665772487494E-8,2.0920312564573802E-8,1.3805620541917349E-8,3.965713090661881E-10,7.510857061367564E-9,4.3210601965230576E-9
8301.0,2.6933180126644847E-7,1.6426119000122012E-7,7.531923587133741E-7,2.0437123585022777E-7,0.0905640911765698,4.329028815194082E-8,1.0094653053084827E-6,1.0421608985620157E-8,1.2526795768956103E-8,7.422018855557188E-9,1.341487800311676E-9,4.09906775502031E-9,7.508543666744578E-9
8303.0,2.819377251847985E-7,1.5296833342270646E-7,5.822583047482519E-7,1.9381241614075066E-7,0.09636750133947317,4.0016088886773127E-8,8.898019687294523E-7,9.186814329953084E-9,1.8374331646404216E-8,1.1224349484231491E-8,4.886643311035206E-10,2.7832065922921074E-9,2.737509831934625E-9
8306.0,2.0844019048515165E-7,1.4403435460555944E-7,4.394116644688919E-7,1.7954437885986878E-7,0.10310409685812799,4.3881998147588346E-8,5.453864012681106E-7,1.0945223935611919E-8,2.077597858849831E-8,1.3457980953499459E-8,3.6664421543867037E-10,9.084494728432546E-9,4.682362351712793E-9
8308.0,2.407685496460176E-7,1.4735867910196163E-7,4.595875099386079E-7,1.926100517352454E-7,0.1099223519663512,4.6474257679720226E-8,5.299400734901091E-7,8.168822902712186E-9,1.419421196537025E-8,8.793133785530945E-9,2.764976084346997E-10,2.7017608368738392E-9,3.176350840431744E-9
8311.0,2.0470493522509986E-7,1.383776893001234E-7,5.879227589143554E-7,1.7428458612498414E-7,0.09669809636917683,4.447326539942609E-8,6.157970220680251E-7,8.971191831442414E-9,1.5899285308515387E-8,9.503715371759709E-9,6.673831089713447E-10,2.834899680123879E-9,3.266528139211214E-9
8314.0,2.0953931615200656E-7,1.4962045825573643E-7,4.738027429537207E-7,1.7927108509580216E-7,0.09556371487063864,4.453950194713133E-8,4.043868704469976E-7,9.57151123523245E-9,1.731263341850613E-8,1.1386284184283244E-8,3.035445726430598E-10,7.415354010469677E-9,4.692455252957062E-9
8316.0,2.1546722507173138E-7,1.4038202874841096E-7,4.4475547410431244E-7,1.6488863609929713E-7,0.10491045933132212,4.303727229526304E-8,4.6098501341225063E-7,9.330481240603807E-9,1.7525640850640492E-8,1.0677866490451874E-8,2.7881388553738526E-10,4.431777408600713E-9,3.479584725316702E-9
8319.0,2.427289289171125E-7,1.3896013834346555E-7,5.771473411787553E-7,1.5736558568689264E-7,0.09257826546391329,3.975062366442591E-8,4.159649537731789E-7,9.436338485464206E-9,1.7753610877130343E-8,1.0589315465701536E-8,4.5437415662582805E-10,2.858405986684761E-9,3.469735589006066E-9
8321.0,2.388332916383263E-7,1.336103595372098E-7,5.27659635543433E-7,1.5530130150641922E-7,0.08649120379328387,3.753260424109091E-8,7.937359963689295E-7,8.817516237059549E-9,1.2126405006924265E-8,7.375762815368176E-9,1.1949289263459306E-9,3.9137218497713385E-9,5.5324889402968636E-9
8324.0,2.1123006089924358E-7,1.2180494481257227E-7,4.313833580097204E-7,1.4190403480358721E-7,0.08736281947925169,3.65898150249073E-8,4.979346708984032E-7,7.50710374574856E-9,1.4200114127031418E-8,8.854008795268766E-9,3.2179957409290297E-10,2.779286887319045E-9,3.4424416414614365E-9
8326.0,2.0886729060321976E-7,1.2059719785729028E-7,4.5494865990750495E-7,1.488965634947307E-7,0.0926845676470436,3.77742557982103E-8,5.419875239312257E-7,1.0439229897193119E-8,1.8812068863410735E-8,1.2207208098427675E-8,3.3608624404615105E-10,7.082842218735351E-9,4.052176966242806E-9
8329.0,1.8516672402580077E-7,1.1233065298813893E-7,5.145097521603148E-7,1.3615477159173757E-7,0.0902943811750602,3.495489063983969E-8,5.575643389401126E-7,7.727584907021183E-9,1.4356470149167954E-8,8.963488818691328E-9,9.583275964195529E-10,2.9377506178571807E-9,3.0691704023423085E-9
8332.0,1.8892401566523051E-7,1.0680878209888688E-7,3.831928121074862E-7,1.3888030988932162E-7,0.08640562269353856,3.341169331297719E-8,5.393541096992872E-7,7.486537755163394E-9,1.4551016496389179E-8,8.966014893151003E-9,3.0911333573084075E-10,2.643673684007223E-9,2.9044944677994212E-9
8334.0,1.962302254556881E-7,1.0707126015616836E-7,4.1328974414051026E-7,1.4156503382266344E-7,0.09456553925025783,3.2906748449851936E-8,5.002046315302759E-7,9.96334999762272E-9,1.9578287648273504E-8,1.2628999329247606E-8,3.5751917741819605E-10,6.300051028106607E-9,3.921124073769778E-9
8337.0,3.056909864061995E-7,1.1096304901610197E-7,4.5208518254047035E-7,1.5188856099022933E-7,0.08290473342962837,3.948303775589615E-8,5.359279095198223E-7,7.060337146607273E-9,1.0594233292500629E-8,6.654153750307562E-9,1.1453812557424611E-9,3.0469869744324378E-9,3.6818849114621235E-9
8339.0,1.8161342147638651E-7,1.0658448138953703E-7,4.2322513971497406E-7,1.436820403313403E-7,0.08607555949232912,3.869285020695513E-8,5.126836425060138E-7,8.810069970010926E-9,1.6761455347781884E-8,1.0177110669122092E-8,7.483874763015445E-10,2.6960130517989712E-9,3.031605116490539E-9
8342.0,1.6724073510748766E-7,1.0533405960146608E-7,3.6759049114179793E-7,1.3958943452324992E-7,0.11791812572565541,4.007128332414989E-8,5.735195926756574E-7,9.25268265351529E-9,1.8819695260018003E-8,1.2201789907716496E-8,3.536792458540872E-10,6.001533494700282E-9,3.4941551224981442E-9
8344.0,2.0798539849724437E-7,1.0544671176872331E-7,4.1821147518472983E-7,1.5283077770118458E-7,0.14408302757349947,4.047583278209971E-8,4.441715173431122E-7,1.0176785269748983E-8,1.7797501134820905E-8,1.0770045277667508E-8,3.362448524411769E-10,3.2621109300355206E-9,3.923892332793679E-9
8347.0,1.9588850093004189E-7,1.0434936635520969E-7,6.309279871411052E-7,1.4709313128560202E-7,0.08997529666596589,3.5868306979921616E-8,4.814610651671684E-7,8.891444039536139E-9,1.730613539782049E-8,1.0550040294371147E-8,4.843217612257794E-10,2.798969462902579E-9,2.781851533398062E-9
8350.0,1.948283387621301E-7,1.1613696330244812E-7,4.254827480226607E-7,1.5516342413432429E-7,0.1077066612786736,3.5372617647877246E-8,5.935117289670108E-7,1.0286960255758996E-8,1.8359829387002507E-8,1.1460796021657653E-8,3.7722047631993677E-10,7.1165556192839036E-9,3.6728215927270168E-9
8352.0,1.9593435104861177E-7,1.1835610716865111E-7,4.378841816879064E-7,1.5862761282701523E-7,0.09650399393051047,3.0982547327030975E-8,4.3377507383541174E-7,8.114432029586354E-9,1.4553832207613541E-8,9.030618184158203E-9,3.0038752973516204E-10,3.4137087751159838E-9,3.2505134097971198E-9
8355.0,2.0612323451746643E-7,1.21174533777535E-7,5.210912416835678E-7,1.6616926626934427E-7,0.08872860994766499,3.462178000047177E-8,4.1492099680586834E-7,8.748547955751906E-9,1.7643005983842284E-8,1.073326646380165E-8,6.604461863387922E-10,2.8234521850002133E-9,2.956534389242975E-9
8357.0,2.239866513213654E-7,1.2462432904198593E-7,4.6965162581418214E-7,1.7387031762886425E-7,0.09144108521494022,3.8255934864064385E-8,5.416484249013356E-7,8.147045905726417E-9,1.3159192543397074E-8,8.097051406619074E-9,1.12829825801314E-9,3.818694321512464E-9,3.331514831129459E-9
8360.0,2.1603677040971614E-7,1.3040938331057236E-7,4.781412927118768E-7,1.7982008061063275E-7,0.08826858373680353,4.6308286124449375E-8,4.806769290446653E-7,8.876613829878573E-9,1.5171688123638625E-8,9.259604081675603E-9,3.114074098904396E-10,3.797450887686866E-9,4.016490663149856E-9
8363.0,1.9471597372138804E-7,1.345550313220811E-7,5.091921432854992E-7,1.8333386323038015E-7,0.08653421584420103,4.825452337174282E-8,4.493862580909187E-7,7.75497413131068E-9,1.5247206153874206E-8,9.396665067632868E-9,4.2835203934703713E-10,2.5602985138407333E-9,2.9296395534246507E-9
8365.0,1.9883342486662693E-7,1.3368786354383145E-7,6.294926246267687E-7,1.7453667034836312E-7,0.08098179863593268,4.447208794278292E-8,5.2857516311452E-7,7.176403553352675E-9,1.0814739031790522E-8,6.900917687479651E-9,1.4120251023685037E-9,3.5788806481253264E-9,2.702171691571276E-9
8368.0,2.094219387573192E-7,1.3620010316096418E-7,4.7460268107840334E-7,1.7065259474661915E-7,0.08379934553326346,3.6919281887168745E-8,6.028632012258359E-7,8.004561163683128E-9,1.5463998041219844E-8,9.798775555281486E-9,3.2770968299102794E-10,2.6972654597420923E-9,3.2442115073184746E-9
8370.0,1.9167245475369156E-7,1.3349996687095594E-7,4.6419357055571297E-7,1.6803422267036214E-7,0.08682955139707396,3.6904356445492557E-8,3.4258802594956097E-7,8.521987581891E-9,1.6270586799547715E-8,1.0489830153332196E-8,3.601699083771973E-10,5.7390215426754484E-9,3.4723073489633317E-9
8373.0,1.6837849611284324E-7,1.275011758886735E-7,4.621466516536106E-7,1.6176888298506779E-7,0.08695232098380372,3.3371548394569636E-8,4.863903156804416E-7,8.912550422234033E-9,1.4883469078169108E-8,9.456942280196343E-9,1.3518846999541801E-9,3.564699204875593E-9,4.34745575924797E-9
8375.0,1.5386609389190944E-7,1.1822247992523835E-7,3.571162515970851E-7,1.5331708229266524E-7,0.08931243960781467,3.286281713096414E-8,3.9899080355614654E-7,7.94830611975115E-9,1.4971779323521093E-8,9.165968397353125E-9,7.421330715882145E-10,2.7188840043447484E-9,3.1560313135460697E-9
8378.0,1.8439611331812582E-7,1.1310115790247472E-7,3.5815203480746934E-7,1.4827108536673886E-7,0.08389573628293755,3.505276830727892E-8,3.0921787778290343E-7,8.743971288879064E-9,1.5295383446932046E-8,9.907284007267343E-9,3.708906002742569E-10,5.190801043331469E-9,3.548481109414768E-9
8381.0,1.5687436575497842E-7,9.908691459836227E-8,3.974795554814885E-7,1.3708980587360318E-7,0.10028883246255235,3.656746282034438E-8,4.790790289144675E-7,7.557488744683616E-9,1.3218523155681257E-8,8.431708580077211E-9,1.0873728421151448E-9,2.812190704921843E-9,3.114253354075741E-9
8383.0,1.4492463885105227E-7,9.653619112824403E-8,3.3499696041078266E-7,1.3148003580466018E-7,0.1135788545159547,3.3460756454439886E-8,3.133823718176349E-7,8.043195526867203E-9,1.6079622769442642E-8,9.926686884642803E-9,6.12395848203898E-10,2.430340111039472E-9,2.696733396901205E-9
8386.0,1.4946858167993126E-7,9.835602259486332E-8,3.326690933733798E-7,1.296287173965603E-7,0.09518565843993483,3.005974140596092E-8,4.7107757353109404E-7,9.239858139102242E-9,1.6227658395730668E-8,1.0379869318049173E-8,3.3781916425067407E-10,5.7217279478642544E-9,4.013933720956362E-9
8388.0,1.9013609181513836E-7,1.0655902199595674E-7,5.358195647837729E-7,1.4783760398691111E-7,0.08614615985982543,2.8305221887807593E-8,6.766728775349456E-7,8.200509904478264E-9,1.4062770470756673E-8,8.887609751793637E-9,3.4454664041975905E-10,3.760299240719419E-9,3.735232574973402E-9
8391.0,1.6917911473857676E-7,1.1052615095274913E-7,4.2952423489709E-7,1.5315137600838426E-7,0.09863287077827979,2.6667849266470205E-8,3.5705907603241334E-7,8.571716031853749E-9,1.5149481325262673E-8,9.218504023476926E-9,8.470951600525754E-10,3.4397759020184624E-9,2.780295580665799E-9
8393.0,1.8860698290291958E-7,1.125515040398706E-7,4.6994084434298765E-7,1.4570581364905382E-7,0.10111637250193588,2.62346838300265E-8,4.737953046526053E-7,8.58966329325655E-9,1.5005804394109077E-8,9.286314870397609E-9,1.116122888348703E-9,4.013854705833996E-9,3.6022471256184705E-9
